time,open,high,low,close,volume,quoat_asset_volume,n_trades,taker_base_vol,taker_quote_vol
2020-10-04 08:24:59.999,10583.08,10586.98,10577.68,10577.69,74.01966,783266.06,1207,29.812979,315467.44
2020-10-04 08:29:59.999,10577.68,10583.57,10575.46,10576.33,85.84743,908116.0,1251,38.68389,409203.5
2020-10-04 08:34:59.999,10576.34,10581.43,10576.33,10581.16,32.22799,340938.7,652,15.742103,166534.58
2020-10-04 08:39:59.999,10581.15,10583.06,10579.74,10580.86,33.246807,351807.2,681,14.004079,148189.75
2020-10-04 08:44:59.999,10580.86,10598.99,10580.86,10598.37,77.49869,820849.9,1549,61.29308,649212.3
2020-10-04 08:49:59.999,10598.37,10601.0,10591.64,10594.75,75.29022,797852.1,1248,41.620483,441097.25
2020-10-04 08:54:59.999,10595.06,10607.75,10595.05,10607.74,57.166313,605994.8,1038,46.994904,498185.8
2020-10-04 08:59:59.999,10607.75,10610.0,10596.76,10600.75,93.78439,994363.8,1562,36.994873,392236.0
2020-10-04 09:04:59.999,10600.75,10608.67,10598.4,10598.4,71.22917,755295.4,1395,31.698591,336132.6
2020-10-04 09:09:59.999,10598.4,10598.41,10590.29,10593.3,53.92023,571240.8,1155,28.184708,298593.3
2020-10-04 09:14:59.999,10593.3,10595.67,10590.5,10593.76,45.41975,481151.12,933,21.115913,223690.64
2020-10-04 09:19:59.999,10593.76,10595.08,10590.42,10590.99,55.157936,584300.56,820,25.634483,271547.0
2020-10-04 09:24:59.999,10590.99,10591.98,10585.31,10589.82,40.05312,424155.56,1144,22.161745,234690.88
2020-10-04 09:29:59.999,10589.68,10589.69,10585.0,10587.21,49.657608,525725.4,1073,25.221588,267017.34
2020-10-04 09:34:59.999,10587.22,10588.43,10575.0,10578.0,70.94865,750681.8,1197,20.85492,220670.52
2020-10-04 09:39:59.999,10577.99,10588.17,10576.76,10585.47,59.9085,634110.5,1370,46.079723,487732.22
2020-10-04 09:44:59.999,10585.47,10593.85,10584.74,10593.65,54.55026,577630.44,843,38.407764,406695.62
2020-10-04 09:49:59.999,10593.66,10602.87,10592.87,10598.61,65.64444,695683.94,1074,43.746098,463594.6
2020-10-04 09:54:59.999,10598.53,10601.0,10597.64,10599.38,50.612736,536463.7,846,32.45203,343977.84
2020-10-04 09:59:59.999,10599.38,10606.4,10599.38,10606.4,89.834915,952608.44,1322,63.00801,668138.2
2020-10-04 10:04:59.999,10606.41,10622.45,10606.41,10615.22,225.43352,2392827.8,4038,129.71162,1376754.4
2020-10-04 10:09:59.999,10615.22,10618.35,10606.66,10612.11,102.016335,1082611.6,1698,37.06507,393328.44
2020-10-04 10:14:59.999,10612.11,10612.12,10607.12,10609.81,71.393684,757419.44,1036,37.05815,393132.38
2020-10-04 10:19:59.999,10609.81,10615.89,10607.32,10614.99,90.95111,965220.5,1265,47.940147,508822.88
2020-10-04 10:24:59.999,10614.99,10615.0,10606.57,10611.32,62.64234,664682.94,1117,24.031933,254984.88
2020-10-04 10:29:59.999,10611.32,10611.32,10603.48,10606.03,72.08133,764527.6,1033,46.619232,494448.6
2020-10-04 10:34:59.999,10606.03,10612.13,10605.95,10606.0,58.03633,615691.9,1015,36.2444,384522.97
2020-10-04 10:39:59.999,10606.01,10606.01,10600.1,10604.84,46.92027,497508.6,827,13.718909,145458.12
2020-10-04 10:44:59.999,10604.84,10610.0,10596.61,10603.67,211.81781,2246303.0,1360,79.88207,846869.56
2020-10-04 10:49:59.999,10603.67,10608.27,10601.21,10603.66,64.6941,686081.8,1061,18.306683,194141.86
2020-10-04 10:54:59.999,10603.66,10609.2,10602.67,10608.19,37.98847,402900.94,966,23.340149,247553.45
2020-10-04 10:59:59.999,10608.2,10610.65,10607.81,10610.65,43.634113,462921.44,690,16.646608,176604.11
2020-10-04 11:04:59.999,10610.65,10612.37,10609.81,10612.24,47.967243,508987.34,1007,23.126453,245396.72
2020-10-04 11:09:59.999,10612.24,10612.25,10601.46,10607.12,64.256035,681536.9,1069,29.72628,315310.28
2020-10-04 11:14:59.999,10607.12,10608.01,10598.0,10603.51,56.47936,598950.6,1043,22.738457,241122.61
2020-10-04 11:19:59.999,10603.33,10603.34,10588.7,10589.16,74.01097,784168.0,1229,27.077671,286879.8
2020-10-04 11:24:59.999,10589.16,10598.73,10589.15,10597.13,50.02768,530047.1,968,31.340967,332036.72
2020-10-04 11:29:59.999,10597.13,10600.84,10596.25,10600.43,47.67749,505323.16,813,13.453738,142594.83
2020-10-04 11:34:59.999,10600.43,10600.44,10596.72,10599.67,41.763348,442626.34,674,18.668118,197851.98
2020-10-04 11:39:59.999,10599.67,10610.6,10599.67,10609.07,91.87276,974355.7,1113,60.212994,638581.94
2020-10-04 11:44:59.999,10609.07,10611.0,10600.9,10600.98,60.45166,641094.5,884,38.289734,406061.2
2020-10-04 11:49:59.999,10600.98,10601.48,10594.66,10596.0,33.95431,359843.7,611,10.786465,114307.39
2020-10-04 11:54:59.999,10596.0,10602.28,10589.69,10590.0,66.46408,704272.6,926,14.873831,157586.69
2020-10-04 11:59:59.999,10589.99,10604.46,10589.99,10604.45,52.132847,552569.9,1115,40.191906,425991.12
2020-10-04 12:04:59.999,10604.54,10608.35,10598.71,10606.99,71.93273,762667.6,1432,39.628475,420150.97
2020-10-04 12:09:59.999,10607.0,10608.18,10599.13,10600.54,121.84662,1292008.6,1153,37.162292,394089.66
2020-10-04 12:14:59.999,10600.55,10607.12,10598.09,10606.73,46.4732,492776.56,878,29.26293,310297.44
2020-10-04 12:19:59.999,10606.73,10606.73,10596.51,10600.29,54.32049,575825.56,1043,25.939888,274979.84
2020-10-04 12:24:59.999,10600.3,10601.47,10593.55,10599.74,57.61645,610582.4,1199,19.99955,211924.28
2020-10-04 12:29:59.999,10599.74,10605.0,10598.49,10604.6,49.400806,523747.1,1119,28.213942,299122.66
2020-10-04 12:34:59.999,10604.6,10605.55,10600.0,10604.54,51.36862,544690.8,875,29.3193,310891.66
2020-10-04 12:39:59.999,10604.54,10606.71,10604.29,10605.92,51.39545,545085.56,809,28.09888,298002.8
2020-10-04 12:44:59.999,10605.92,10605.93,10600.08,10601.51,56.354263,597484.56,1013,19.676048,208608.19
2020-10-04 12:49:59.999,10601.51,10601.91,10592.17,10592.87,74.23845,786690.44,1537,32.0649,339781.38
2020-10-04 12:54:59.999,10592.87,10598.64,10588.0,10597.91,59.771343,633154.8,1356,24.590965,260497.19
2020-10-04 12:59:59.999,10597.91,10599.12,10590.8,10591.45,60.041607,636210.6,1115,32.15277,340702.38
2020-10-04 13:04:59.999,10591.45,10596.06,10581.26,10595.25,151.09323,1599811.8,3053,70.3029,744428.0
2020-10-04 13:09:59.999,10595.25,10601.77,10593.83,10598.23,86.44008,916097.94,1969,46.60545,493944.44
2020-10-04 13:14:59.999,10598.22,10600.14,10593.77,10599.99,56.971745,603793.3,989,22.439144,237822.03
2020-10-04 13:19:59.999,10599.99,10605.17,10599.99,10602.84,47.283665,501333.0,881,29.815016,316116.1
2020-10-04 13:24:59.999,10602.83,10603.23,10596.4,10596.55,56.69291,601005.25,1009,29.7612,315499.66
2020-10-04 13:29:59.999,10596.55,10602.46,10596.54,10602.26,28.837395,305673.88,663,13.702221,145240.2
2020-10-04 13:34:59.999,10602.25,10604.12,10600.36,10600.57,38.58088,409058.94,780,17.580372,186393.38
2020-10-04 13:39:59.999,10600.56,10601.52,10597.06,10598.97,66.1528,701181.75,942,21.556194,228481.94
2020-10-04 13:44:59.999,10598.97,10604.12,10597.05,10597.49,85.683556,908226.9,1234,50.61964,536582.9
2020-10-04 13:49:59.999,10597.48,10598.79,10592.09,10595.52,67.06559,710647.3,963,21.801691,231007.77
2020-10-04 13:54:59.999,10595.52,10595.52,10590.25,10590.25,54.537354,577673.9,934,25.389133,268936.03
2020-10-04 13:59:59.999,10590.25,10600.52,10589.97,10600.44,77.739395,823690.44,1045,48.9491,518618.12
2020-10-04 14:04:59.999,10600.45,10605.0,10600.45,10602.83,55.999756,593790.1,1055,26.863012,284834.47
2020-10-04 14:09:59.999,10602.84,10603.49,10598.91,10600.01,49.97254,529798.7,1149,14.157447,150092.81
2020-10-04 14:14:59.999,10600.01,10602.2,10595.35,10598.1,59.902905,634897.7,1047,24.13569,255804.2
2020-10-04 14:19:59.999,10598.1,10602.33,10598.09,10601.16,47.784775,506533.6,768,26.25865,278349.94
2020-10-04 14:24:59.999,10601.17,10602.99,10600.0,10600.06,46.890316,497091.2,792,18.783821,199128.7
2020-10-04 14:29:59.999,10600.05,10600.16,10591.51,10596.12,40.832443,432715.28,933,15.104736,160075.19
2020-10-04 14:34:59.999,10596.13,10598.74,10592.25,10598.73,41.598824,440746.97,916,17.819288,188806.08
2020-10-04 14:39:59.999,10598.74,10605.19,10598.21,10603.69,88.24319,935514.06,1533,61.39449,650864.7
2020-10-04 14:44:59.999,10603.7,10607.68,10599.08,10603.64,54.0995,573651.7,1375,20.01145,212202.2
2020-10-04 14:49:59.999,10603.64,10603.68,10601.06,10601.9,37.42363,396772.0,798,15.194499,161095.03
2020-10-04 14:54:59.999,10601.9,10605.7,10595.84,10602.54,59.6385,632254.3,1185,22.791063,241624.02
2020-10-04 14:59:59.999,10602.67,10606.78,10600.11,10606.23,65.99643,699712.56,1041,38.971165,413189.5
2020-10-04 15:04:59.999,10606.23,10630.4,10606.23,10628.76,210.45183,2235320.5,3712,140.49487,1492179.1
2020-10-04 15:09:59.999,10628.76,10629.76,10597.13,10617.08,244.7369,2597476.0,2640,106.85727,1134145.2
2020-10-04 15:14:59.999,10616.86,10649.0,10616.38,10635.1,412.51285,4388282.5,4543,265.38257,2822946.5
2020-10-04 15:19:59.999,10634.94,10644.08,10617.89,10629.83,257.74582,2740353.8,3774,142.24318,1512384.2
2020-10-04 15:24:59.999,10629.83,10634.46,10629.0,10633.91,166.28539,1767977.0,1516,101.29861,1077037.4
2020-10-04 15:29:59.999,10633.9,10634.23,10626.86,10631.93,83.17432,884167.56,1116,35.71834,379681.06
2020-10-04 15:34:59.999,10631.94,10640.78,10628.6,10629.85,109.65768,1165939.1,1460,39.44596,419394.2
2020-10-04 15:39:59.999,10629.85,10632.04,10613.68,10619.01,118.512314,1259190.1,1511,57.776108,613817.2
2020-10-04 15:44:59.999,10619.01,10630.0,10618.47,10629.6,56.112335,596140.0,1023,24.176939,256866.77
2020-10-04 15:49:59.999,10629.61,10634.52,10618.01,10625.3,90.04524,956925.9,1369,47.4844,504610.56
2020-10-04 15:54:59.999,10625.3,10632.96,10625.3,10628.45,49.032906,521240.47,1050,29.751568,316272.03
2020-10-04 15:59:59.999,10628.45,10636.28,10628.45,10630.0,66.25748,704482.4,1412,36.519985,388300.66
2020-10-04 16:04:59.999,10630.0,10680.0,10629.99,10665.22,589.4173,6281349.5,5571,465.86127,4964069.0
2020-10-04 16:09:59.999,10665.21,10668.13,10651.0,10651.28,162.75201,1734473.4,2832,78.60711,837734.0
2020-10-04 16:14:59.999,10651.29,10659.46,10648.98,10651.19,138.7136,1477925.6,1995,60.361725,643145.7
2020-10-04 16:19:59.999,10651.19,10675.7,10650.29,10670.43,195.83905,2088719.8,2460,102.19223,1089854.1
2020-10-04 16:24:59.999,10670.44,10673.15,10666.42,10670.85,135.67749,1447644.0,1385,43.336926,462401.2
2020-10-04 16:29:59.999,10670.76,10675.43,10666.0,10673.99,113.99266,1216449.6,1766,52.510277,560378.9
2020-10-04 16:34:59.999,10673.99,10696.87,10673.98,10683.07,259.04053,2768495.5,3776,179.17928,1914987.4
2020-10-04 16:39:59.999,10683.06,10683.06,10665.57,10670.19,113.816505,1215077.9,1708,58.216145,621536.4
2020-10-04 16:44:59.999,10670.19,10675.05,10655.11,10669.78,152.4762,1626383.9,2187,73.9077,788359.9
2020-10-04 16:49:59.999,10669.6,10689.41,10669.6,10675.48,195.53323,2087901.2,2472,127.66275,1363141.1
2020-10-04 16:54:59.999,10675.48,10678.55,10670.0,10670.0,74.158066,791604.7,1242,41.510727,443121.28
2020-10-04 16:59:59.999,10670.0,10681.95,10670.0,10673.26,100.13223,1069079.0,2031,56.129562,599267.3
2020-10-04 17:04:59.999,10673.26,10690.75,10673.25,10682.09,176.03368,1881142.1,2470,62.438477,667158.0
2020-10-04 17:09:59.999,10682.09,10686.0,10672.0,10673.41,99.37244,1061248.9,1732,39.873634,425824.28
2020-10-04 17:14:59.999,10673.4,10680.96,10666.48,10669.28,85.353745,910940.75,1755,34.66124,369957.03
2020-10-04 17:19:59.999,10669.28,10674.7,10666.58,10669.57,98.99308,1056289.8,1525,52.21169,557133.2
2020-10-04 17:24:59.999,10669.57,10674.56,10668.61,10674.56,33.28499,355232.72,923,15.977002,170515.1
2020-10-04 17:29:59.999,10674.55,10679.62,10672.64,10674.14,81.607895,871281.8,1444,44.31505,473110.94
2020-10-04 17:34:59.999,10674.14,10681.29,10669.82,10670.94,56.238773,600353.56,1393,36.821606,393084.16
2020-10-04 17:39:59.999,10670.95,10672.32,10663.98,10668.43,68.43731,730138.6,1159,40.789047,435174.94
2020-10-04 17:44:59.999,10668.43,10669.32,10663.83,10668.57,37.71694,402314.78,881,23.379524,249385.55
2020-10-04 17:49:59.999,10668.57,10672.64,10650.18,10651.21,122.441025,1305024.4,2026,58.562008,624172.6
2020-10-04 17:54:59.999,10651.09,10653.99,10637.33,10649.04,124.09662,1321114.2,2355,55.61248,592072.4
2020-10-04 17:59:59.999,10649.03,10650.6,10639.99,10643.47,69.07971,735314.44,1204,32.732895,348439.47
2020-10-04 18:04:59.999,10643.47,10649.76,10642.18,10648.93,72.38989,770586.8,1099,38.87353,413812.62
2020-10-04 18:09:59.999,10648.93,10666.0,10646.32,10651.89,156.6184,1668618.1,2594,88.3896,941712.9
2020-10-04 18:14:59.999,10651.89,10658.26,10651.88,10657.08,34.46732,367246.97,871,17.344067,184792.16
2020-10-04 18:19:59.999,10656.9,10660.2,10650.48,10659.43,40.455517,431010.88,1293,21.420376,228211.39
2020-10-04 18:24:59.999,10659.42,10661.38,10657.24,10659.68,20.76694,221369.6,773,13.754977,146625.48
2020-10-04 18:29:59.999,10659.68,10659.69,10652.64,10652.81,46.482037,495302.5,1370,9.898623,105471.195
2020-10-04 18:34:59.999,10652.81,10663.14,10652.64,10656.04,115.457664,1230622.9,2595,76.24094,812640.25
2020-10-04 18:39:59.999,10656.03,10658.32,10654.84,10656.37,34.867435,371553.9,1066,15.470052,164853.61
2020-10-04 18:44:59.999,10656.37,10657.0,10655.41,10656.67,26.343628,280721.75,745,8.820128,93988.81
2020-10-04 18:49:59.999,10656.68,10657.0,10654.42,10656.5,19.85868,211620.78,488,4.185198,44598.855
2020-10-04 18:54:59.999,10656.49,10656.5,10646.9,10647.51,66.40978,707299.56,1429,22.629498,241030.25
2020-10-04 18:59:59.999,10647.51,10647.97,10644.46,10645.01,44.351624,472178.72,751,19.234552,204779.56
2020-10-04 19:04:59.999,10645.01,10650.0,10637.84,10645.0,173.9659,1851920.9,1425,76.30416,812237.94
2020-10-04 19:09:59.999,10645.01,10674.81,10645.0,10674.39,106.75129,1138107.4,2035,68.930244,734780.4
2020-10-04 19:14:59.999,10674.39,10680.0,10668.06,10670.95,80.65447,860879.06,1592,41.38313,441734.88
2020-10-04 19:19:59.999,10670.95,10670.95,10660.8,10662.38,99.87818,1065238.4,1285,57.837868,616894.7
2020-10-04 19:24:59.999,10662.38,10671.67,10656.08,10658.51,87.007164,927888.94,1716,36.20785,386111.53
2020-10-04 19:29:59.999,10658.5,10661.31,10655.44,10655.65,52.454933,559067.9,1244,23.3817,249195.1
2020-10-04 19:34:59.999,10655.65,10662.3,10653.75,10656.23,55.38494,590230.06,1393,23.582312,251313.39
2020-10-04 19:39:59.999,10656.24,10658.8,10654.48,10654.63,36.002068,383626.5,659,12.621786,134498.97
2020-10-04 19:44:59.999,10654.63,10661.98,10650.0,10653.74,97.87429,1042900.75,1837,58.21657,620318.2
2020-10-04 19:49:59.999,10653.74,10660.19,10650.63,10659.29,58.78807,626441.9,1410,31.211893,332605.97
2020-10-04 19:54:59.999,10659.29,10664.0,10658.3,10663.03,56.780323,605390.44,981,18.138403,193389.66
2020-10-04 19:59:59.999,10663.03,10663.03,10656.23,10660.27,63.09283,672513.3,1189,18.465384,196822.5
2020-10-04 20:04:59.999,10659.4,10664.0,10655.81,10661.47,28.687422,305863.7,814,14.108619,150424.12
2020-10-04 20:09:59.999,10661.47,10662.72,10645.76,10657.27,119.04855,1268422.5,1240,63.370205,675147.5
2020-10-04 20:14:59.999,10657.33,10664.01,10657.09,10664.0,64.534744,688044.6,949,27.791002,296297.94
2020-10-04 20:19:59.999,10664.0,10664.42,10657.77,10658.53,92.47504,986010.1,978,13.39988,142876.77
2020-10-04 20:24:59.999,10658.54,10662.81,10657.77,10658.08,41.298088,440225.62,1081,9.735858,103780.21
2020-10-04 20:29:59.999,10658.09,10663.64,10656.81,10659.72,62.68717,668179.06,1069,39.688618,423043.28
2020-10-04 20:34:59.999,10659.72,10668.0,10658.05,10665.74,99.58028,1061993.4,1565,69.67459,743068.7
2020-10-04 20:39:59.999,10665.74,10668.0,10657.23,10657.43,56.71447,604753.2,1231,20.97859,223717.4
2020-10-04 20:44:59.999,10657.43,10660.41,10656.78,10660.41,39.59676,422040.12,975,11.518484,122768.88
2020-10-04 20:49:59.999,10660.41,10666.0,10654.09,10665.45,76.026436,810442.44,1220,49.545784,528156.6
2020-10-04 20:54:59.999,10665.2,10667.99,10659.82,10664.79,78.44556,836578.6,1119,25.504166,271996.94
2020-10-04 20:59:59.999,10664.79,10674.55,10664.26,10666.63,131.08014,1398473.0,1484,77.34486,825196.2
2020-10-04 21:04:59.999,10666.62,10675.82,10655.64,10675.3,171.41458,1828165.9,2415,93.438675,996601.75
2020-10-04 21:09:59.999,10675.31,10741.63,10675.3,10714.0,668.7031,7164321.5,7809,452.36887,4845610.0
2020-10-04 21:14:59.999,10714.0,10725.57,10712.08,10714.41,215.41147,2308719.2,2786,104.71469,1122305.9
2020-10-04 21:19:59.999,10714.41,10722.77,10705.17,10708.34,164.13493,1758349.2,2205,83.69731,896616.94
2020-10-04 21:24:59.999,10708.34,10721.41,10707.52,10717.05,97.5195,1044773.7,1636,64.92497,695618.75
2020-10-04 21:29:59.999,10717.03,10717.72,10705.89,10710.98,103.16081,1105098.6,1781,47.01619,503618.9
2020-10-04 21:34:59.999,10710.98,10718.03,10702.58,10707.11,122.07267,1307487.9,1988,56.134888,601327.3
2020-10-04 21:39:59.999,10707.11,10719.42,10705.79,10715.6,95.97694,1028138.7,1748,68.960686,738699.25
2020-10-04 21:44:59.999,10715.59,10715.63,10702.54,10703.1,108.577866,1162625.8,1556,33.03278,353723.66
2020-10-04 21:49:59.999,10703.89,10708.22,10703.24,10708.0,66.20126,708728.1,1290,36.628784,392139.78
2020-10-04 21:54:59.999,10708.01,10709.71,10702.0,10702.33,72.18365,772696.3,1275,24.912937,266666.28
2020-10-04 21:59:59.999,10702.33,10704.39,10700.08,10703.62,71.11051,761013.94,1112,40.411617,432471.78
2020-10-04 22:04:59.999,10703.61,10704.39,10691.76,10694.28,100.53731,1075609.1,1618,27.206432,291077.1
2020-10-04 22:09:59.999,10694.29,10700.0,10693.48,10698.39,101.61906,1087059.8,1180,62.55963,669222.06
2020-10-04 22:14:59.999,10698.39,10700.97,10691.64,10698.62,126.38578,1351998.8,1475,64.37119,688623.75
2020-10-04 22:19:59.999,10698.62,10704.11,10697.03,10704.11,44.342133,474487.72,916,22.147131,237006.6
2020-10-04 22:24:59.999,10704.11,10708.98,10701.46,10705.54,122.817474,1314782.8,1410,40.826767,437081.5
2020-10-04 22:29:59.999,10705.64,10709.16,10699.46,10705.08,70.296585,752360.2,1388,24.203547,259042.67
2020-10-04 22:34:59.999,10705.08,10705.6,10701.11,10702.0,57.04518,610581.7,1131,31.69039,339195.84
2020-10-04 22:39:59.999,10702.0,10702.0,10690.61,10691.73,89.11895,953146.4,1080,54.649216,584480.56
2020-10-04 22:44:59.999,10691.74,10693.16,10687.25,10691.17,63.218864,675887.44,989,33.234913,355324.38
2020-10-04 22:49:59.999,10691.16,10702.99,10682.45,10696.07,117.17912,1252894.5,2140,62.811108,671587.5
2020-10-04 22:54:59.999,10696.14,10697.48,10689.31,10689.52,59.808407,639659.6,1241,27.382326,292862.25
2020-10-04 22:59:59.999,10689.42,10699.0,10685.21,10691.73,79.10017,845675.44,1272,44.550198,476283.3
2020-10-04 23:04:59.999,10691.65,10698.5,10686.7,10696.27,50.66967,541783.75,919,19.58563,209447.84
2020-10-04 23:09:59.999,10696.28,10702.99,10692.71,10701.61,84.601776,905045.25,1091,57.297207,612946.8
2020-10-04 23:14:59.999,10701.62,10703.94,10692.2,10699.43,84.339836,902310.1,1532,37.86488,405092.44
2020-10-04 23:19:59.999,10699.43,10701.74,10696.58,10701.53,67.25707,719627.75,1196,34.816666,372527.72
2020-10-04 23:24:59.999,10701.53,10701.63,10694.0,10697.89,48.67993,520748.78,898,17.355923,185656.34
2020-10-04 23:29:59.999,10697.89,10700.0,10697.29,10698.35,32.234264,344860.78,721,11.49066,122932.14
2020-10-04 23:34:59.999,10698.35,10698.36,10695.36,10695.8,35.553307,380304.56,538,7.080371,75733.33
2020-10-04 23:39:59.999,10695.8,10695.8,10688.44,10692.73,48.247887,515875.2,918,25.486635,272482.38
2020-10-04 23:44:59.999,10692.74,10701.12,10692.74,10697.98,50.87938,544230.3,916,25.353432,271199.78
2020-10-04 23:49:59.999,10697.97,10706.05,10696.98,10706.04,46.02967,492527.34,1039,22.91277,245197.7
2020-10-04 23:54:59.999,10706.04,10712.28,10705.13,10707.54,99.73256,1068056.1,1406,40.54447,434201.66
2020-10-04 23:59:59.999,10707.55,10709.49,10705.34,10707.66,68.305,731331.44,982,26.797318,286906.06
2020-10-05 00:04:59.999,10707.67,10711.88,10705.54,10707.01,72.566864,777083.9,1143,28.068468,300578.9
2020-10-05 00:09:59.999,10707.0,10707.7,10698.0,10698.0,82.0546,878351.0,1311,19.82122,212188.06
2020-10-05 00:14:59.999,10698.0,10698.91,10692.43,10693.1,113.18842,1210739.5,1484,28.577557,305683.3
2020-10-05 00:19:59.999,10693.1,10695.0,10688.16,10690.67,103.528435,1106839.8,1576,47.50011,507841.3
2020-10-05 00:24:59.999,10690.65,10690.65,10684.13,10684.46,68.25463,729496.75,1258,27.179028,290465.06
2020-10-05 00:29:59.999,10684.46,10689.88,10681.55,10684.1,49.459435,528494.56,1186,22.511131,240542.45
2020-10-05 00:34:59.999,10684.11,10689.46,10680.58,10688.64,62.43597,667181.56,989,31.715555,338921.75
2020-10-05 00:39:59.999,10688.63,10689.32,10686.41,10687.99,51.44484,549861.3,780,20.187546,215775.17
2020-10-05 00:44:59.999,10688.0,10688.99,10685.57,10685.57,31.482483,336458.2,588,10.134967,108315.586
2020-10-05 00:49:59.999,10685.57,10686.84,10673.21,10676.69,89.24355,952989.94,1210,29.63508,316480.97
2020-10-05 00:54:59.999,10676.7,10684.18,10661.31,10679.99,154.68776,1651040.2,2515,78.36975,836503.06
2020-10-05 00:59:59.999,10680.0,10680.27,10662.5,10665.88,88.45042,943933.1,1432,54.174324,578201.3
2020-10-05 01:04:59.999,10665.88,10665.88,10646.06,10658.07,236.43695,2519241.8,3463,87.784645,935219.75
2020-10-05 01:09:59.999,10658.06,10662.12,10656.5,10656.94,102.5668,1093309.1,1227,45.092937,480674.16
2020-10-05 01:14:59.999,10656.93,10658.43,10649.15,10654.94,82.55196,879523.3,1267,41.572098,442926.3
2020-10-05 01:19:59.999,10654.93,10668.37,10654.66,10665.34,59.458984,633991.6,1145,36.60799,390310.34
2020-10-05 01:24:59.999,10665.34,10671.6,10659.47,10660.13,90.13331,961452.4,1405,37.64389,401536.53
2020-10-05 01:29:59.999,10660.13,10669.24,10657.81,10662.58,63.884182,681188.2,1548,22.518993,240124.7
2020-10-05 01:34:59.999,10662.58,10665.0,10657.37,10660.54,88.6775,945446.5,1462,35.188114,375188.88
2020-10-05 01:39:59.999,10660.54,10668.25,10659.82,10665.6,56.348877,600984.6,1058,18.899475,201570.23
2020-10-05 01:44:59.999,10665.61,10665.61,10658.34,10659.47,93.9517,1001639.6,1418,45.49284,485005.25
2020-10-05 01:49:59.999,10659.48,10659.88,10646.82,10647.94,97.325165,1036577.0,1406,43.19462,460023.72
2020-10-05 01:54:59.999,10647.93,10656.31,10646.06,10655.48,64.94128,691682.1,1446,28.675247,305413.34
2020-10-05 01:59:59.999,10655.57,10657.09,10651.03,10656.75,62.786404,668938.3,1159,30.211014,321868.6
2020-10-05 02:04:59.999,10656.75,10662.64,10653.09,10662.64,77.23831,823160.8,1008,44.144196,470476.3
2020-10-05 02:09:59.999,10662.64,10663.25,10658.91,10662.67,69.38635,739739.7,848,31.633333,337246.0
2020-10-05 02:14:59.999,10662.51,10662.51,10655.43,10657.01,86.05344,917218.4,1048,33.980515,362185.12
2020-10-05 02:19:59.999,10657.01,10660.53,10650.42,10656.67,88.571556,943736.0,1206,34.107403,363421.3
2020-10-05 02:24:59.999,10656.66,10664.59,10656.66,10663.58,64.05641,682992.9,704,26.392708,281395.62
2020-10-05 02:29:59.999,10663.92,10664.59,10660.18,10664.07,33.08,352720.03,725,20.098503,214298.64
2020-10-05 02:34:59.999,10664.07,10664.1,10657.64,10661.33,41.03606,437460.0,728,18.543337,197665.22
2020-10-05 02:39:59.999,10660.7,10665.99,10660.0,10665.32,35.649223,380154.03,862,18.645685,198833.95
2020-10-05 02:44:59.999,10665.14,10666.18,10659.58,10663.89,69.19366,737814.06,824,31.980139,341003.75
2020-10-05 02:49:59.999,10663.81,10670.0,10663.41,10669.72,59.853092,638449.1,757,28.58226,304886.56
2020-10-05 02:54:59.999,10669.72,10678.88,10667.0,10678.06,121.4798,1296493.1,1377,71.17291,759645.0
2020-10-05 02:59:59.999,10678.06,10678.89,10674.61,10677.01,63.28093,675634.94,959,22.390726,239059.48
2020-10-05 03:04:59.999,10677.0,10677.01,10655.87,10657.57,84.14576,897475.44,1753,30.065691,320704.06
2020-10-05 03:09:59.999,10657.65,10663.21,10633.33,10649.24,287.65314,3062794.2,4103,123.76719,1317800.9
2020-10-05 03:14:59.999,10649.25,10649.25,10632.68,10633.77,128.02382,1361926.6,2564,63.615673,676751.94
2020-10-05 03:19:59.999,10633.52,10641.45,10626.0,10634.27,192.60054,2048092.6,3159,81.65852,868285.9
2020-10-05 03:24:59.999,10634.26,10634.26,10616.2,10626.67,369.66547,3927795.8,3779,116.6894,1239956.2
2020-10-05 03:29:59.999,10626.68,10632.28,10615.64,10630.06,186.77658,1984608.1,2257,82.31745,874862.6
2020-10-05 03:34:59.999,10630.06,10640.35,10626.95,10636.56,121.26992,1289874.0,2447,76.79041,816781.56
2020-10-05 03:39:59.999,10636.75,10637.03,10629.04,10632.6,123.773315,1316104.5,1836,58.334354,620291.9
2020-10-05 03:44:59.999,10632.55,10644.04,10632.25,10640.94,117.73793,1252831.8,1607,58.894028,626679.4
2020-10-05 03:49:59.999,10640.94,10641.68,10633.0,10636.6,46.550488,495188.8,957,16.339483,173811.55
2020-10-05 03:54:59.999,10636.6,10640.34,10633.73,10635.6,77.29325,822240.5,1283,35.376514,376364.75
2020-10-05 03:59:59.999,10635.6,10642.37,10635.13,10639.03,68.20003,725600.7,1127,57.647404,613343.75
2020-10-05 04:04:59.999,10639.03,10655.21,10629.05,10653.54,166.59398,1773021.0,2154,83.200005,885640.7
2020-10-05 04:09:59.999,10653.54,10658.0,10644.82,10654.02,187.96738,2002514.6,1848,78.6422,837765.1
2020-10-05 04:14:59.999,10654.02,10672.0,10649.16,10663.32,290.96307,3101566.2,2738,139.74872,1489439.1
2020-10-05 04:19:59.999,10663.32,10665.0,10655.39,10655.92,119.16923,1270397.8,1731,31.41758,334887.47
